timestamp,balance
2022-03-30 11:29:27+00:00,2694559828.336549
2022-03-31 11:29:27+00:00,2654840331.3145514
2022-04-01 11:29:27+00:00,2589491755.5676613
2022-04-01 16:42:29+00:00,2583685722.8231573
2022-04-02 06:08:40+00:00,2696061309.774508
2022-04-03 04:31:45+00:00,2653321885.5745506
2022-04-04 04:31:45+00:00,2599580400.8334713
2022-04-05 04:31:45+00:00,2578036264.576519
2022-04-06 04:31:45+00:00,2398701213.342559
2022-04-07 04:31:45+00:00,2369389554.4583507
2022-04-08 04:31:45+00:00,2271841212.814402
2022-04-09 04:31:45+00:00,2256777390.9088006
2022-04-10 04:31:45+00:00,2285425522.817732
2022-04-11 04:31:45+00:00,2181655352.865666
2022-04-12 04:31:45+00:00,2082841712.3908482
2022-04-12 20:21:28+00:00,2082841712.3908482
2022-04-13 20:21:28+00:00,2145249347.56693
2022-04-14 20:21:28+00:00,2221125274.8560543
2022-04-15 20:21:28+00:00,2187181527.9138184
2022-04-16 20:21:28+00:00,2203539142.280878
2022-04-17 20:21:28+00:00,2135989031.1458542
2022-04-18 20:21:28+00:00,2074341074.758232
2022-04-19 20:21:28+00:00,2132395655.119268
2022-04-20 20:21:28+00:00,2117637089.6784258
2022-04-21 20:21:28+00:00,2053651293.3371954
2022-04-22 20:21:28+00:00,2062086770.23691
2022-04-23 20:21:28+00:00,2045659908.4010875
2022-04-24 20:21:28+00:00,1983346722.2315805
2022-04-25 20:21:28+00:00,1934788580.8080578
2022-04-26 20:21:28+00:00,1925304629.1190102
2022-04-27 20:21:28+00:00,1810912669.3977273
2022-04-28 20:21:28+00:00,1830275760.133621
2022-04-29 20:21:28+00:00,1781321772.9337447
2022-04-30 20:21:28+00:00,1573490934.2221308
2022-05-01 20:21:28+00:00,1585986583.2001572
2022-05-02 20:21:28+00:00,1577032090.8460433
2022-05-03 20:21:28+00:00,1585014621.187785
2022-05-04 20:21:28+00:00,1688569034.1904564
2022-05-05 20:21:28+00:00,1800497146.2690709
2022-05-06 20:21:28+00:00,1758753023.8840718
2022-05-07 20:21:28+00:00,1656215390.7637193
2022-05-08 20:21:28+00:00,1694631230.0550091
2022-05-09 20:21:28+00:00,1551711946.8776758
2022-05-10 20:21:28+00:00,1348577653.13026
2022-05-11 20:21:28+00:00,1187401104.5329542
2022-05-12 20:21:28+00:00,1049176118.6150948
